Date,Win Type,Artist,Template used,Outreach type,Linking URL,Point for,Domain Authority,Page Authority
Sun May 24 2015 00:00:00 GMT-0400 (EDT),Initial,Christopher Wool,Supplemental-7,Primary,http://www.67nj.org/inbox-christopher-wool/,Rachel,14,1
Sun May 24 2015 00:00:00 GMT-0400 (EDT),Initial,Christopher Wool,Supplemental-7,Primary,http://www.drawdeck.com/blog/christopher-wool-guggenheim,Rachel,23,15
Sun May 24 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://www.eyongdenis.com/2012/08/jean-michel-basquiat.html,Rachel,10,1
Sun May 24 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://sagestudio.ca/photography-2/jean-michel-basquiat/,Rachel,7,1
Sun May 24 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://ivybetty.com/radiant-child/,Rachel,19,14
Sun May 24 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://lahsaparthistory.weebly.com/,Rachel,96,28
Sun May 24 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://teachart.org/post/119812991527/artsy-discover-research-and-collect-the,Rachel,17,1
Sun May 24 2015 00:00:00 GMT-0400 (EDT),Follow-up,Alex Prager,Supplemental-7,Taktical (standard),http://kakava.com/srautas/savaites-fotografas-alex-preger-photographer-of-the-week-alex-preger/,Rachel,26,12
Sun May 24 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://www.matsuyamashinji.com/html/artwork/sketchbook2004.html,Rachel,13,1
Sun May 24 2015 00:00:00 GMT-0400 (EDT),Initial,Richard Serra,Supplemental-7,Taktical (standard),http://journal.danielized.net/?p=328,Nicholas,24,10
Sun May 24 2015 00:00:00 GMT-0400 (EDT),Initial,Bill Viola,Supplemental-7,Taktical (standard),http://erin.zayda.net/2013/05/liverpool-docks-museums-anglican.html,Nicholas,22,13
Sun May 24 2015 00:00:00 GMT-0400 (EDT),Initial,Salvador Dali,Supplemental-7,Taktical (standard),http://www.maebacana.com.br/2013/06/orlando-com-as-criancas-conhecendo.html,Nicholas,20,15
Mon May 25 2015 00:00:00 GMT-0400 (EDT),Initial,Zaha Hadid,Supplemental-7,Taktical (standard),http://guiasweb.com.br/noticia_13537-artsy:_o_mundo_da_arte_online.htm,Rachel,27,1
Mon May 25 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://byebyecouch.com/event/basquiat-interactive-digital-kiosk/,Rachel,13,1
Mon May 25 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://www.culturalfront.org/2015/05/poetry-and-basquiat-unknown-notebooks.html,Rachel,20,1
Mon May 25 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://www.culturalfront.org/2015/03/jay-z-jean-michel-basquiat-as-poets.html,Rachel,20,15
Mon May 25 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://www.culturalfront.org/2012/02/kevin-young-poet-as-creativity-machine.html,Rachel,20,15
Mon May 25 2015 00:00:00 GMT-0400 (EDT),Follow-up,Wim Delvoye,Supplemental-7,Primary,http://twoplix.com/imagens/nao-sabe-o-que-fazer-com-seus-pneus,Rachel,14,1
Mon May 25 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://whatsnewbondi.com/2014/10/splash-jean-michel-basquiat/,Rachel,12,1
Mon May 25 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://artpushermag.com/kofi-poete-lart-encre/,Rachel,9,1
Mon May 25 2015 00:00:00 GMT-0400 (EDT),Initial,Kathe Kollwitz,Supplemental-7,Taktical (standard),"http://www.destinosdealex.com/detalle/44/1/Berlin-I--Charlottenburg,-Tiergarten-y-Potsdamer-Platz-",Nicholas,12,1
Mon May 25 2015 00:00:00 GMT-0400 (EDT),Initial,Bill Viola,Supplemental-7,Taktical (standard),http://www.docam.ca/fr/seminaires/seminaire-2007/160-curriculum-du-cours-course-description.html,Nicholas,36,17
Mon May 25 2015 00:00:00 GMT-0400 (EDT),Initial,Art Basel,Supplemental-6 (fairs),Primary,http://kunstwege.mobi/messen.html,Nicholas,8,19
Mon May 25 2015 00:00:00 GMT-0400 (EDT),Initial,Art Basel,Supplemental-6 (fairs),Primary,http://www.art.salto.com/,Nicholas,22,?
Mon May 25 2015 00:00:00 GMT-0400 (EDT),Initial,Art Basel,Supplemental-6 (fairs),Primary,http://limasocialdiary.com/cultura/arte/ferias-arte-peru-en-miami/,Nicholas,16,14
Mon May 25 2015 00:00:00 GMT-0400 (EDT),Initial,Kathe Kollwitz,Supplemental-7,Taktical (standard),http://hitraveltales.com/postcard-berlin-prenzlauer-berg/,Nicholas,23,1
Mon May 25 2015 00:00:00 GMT-0400 (EDT),Follow-up,Norman Rockwell,Supplemental-7,Taktical (standard),http://bowwowtimes.com/2015/02/artists-doggie-muses/,Nicholas,20,14
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Follow-up,Jeremy Deller,Supplemental-7,Taktical (standard),http://fuel-design.com/publishing/home-made-europe/,Nicholas,46,36
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Initial,Zaha Hadid,Supplemental-7,Taktical (standard),http://dailyviral.info/news-beijings-new-airport-terminal-looks-out-of-the-planet/,Rachel,12,1
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Initial,Zaha Hadid,Supplemental-7,Taktical (standard),http://www.tropicspace.com/kientruc-i-architecture/chungcudleedonsingaporeidleedoncondominiumsingapore,Rachel,13,1
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Initial,Zaha Hadid,Supplemental-7,Taktical (standard),http://pointwerks.com/artsy-net-shows-off-zaha-hadids-work/,Rachel,11,1
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Initial,Edward Burtynsky,Supplemental-7,Primary,http://www.brewnosers.org/forums/viewtopic.php?f=7&t=2605&sid=05e720bcd7ae71d7ba23ab7129043cd6&start=575,Anthony,25,1
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Initial,Edward Burtynsky,Supplemental-7,Primary,http://www.nicomokveld.nl/wp2/2007/de-schoonheid-van-vervuiling/,Anthony,19,1
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Initial,Vivian Maier,Supplemental-7,Taktical (standard),http://www.zycie-jest-piekne.eu/wielka-sztuka-na-wyciagniecie-reki/#more-3009,Anthony,14,1
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Initial,William Wegman,Supplemental-7,Taktical (standard),http://sneakykitchen.com/Stories/weimaraners.htm,Rachel,31,1
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Initial,Edward Burtynsky,Supplemental-7,Primary,http://www.supercool.cc/weblog/edward-burtynsky/#comments,Anthony,24,14
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Follow-up,Jeremy Deller,Supplemental-7,Taktical (standard),http://www.ilovenoord.nl/2012/09/the-auto-mobile-museum-8-tm-30-september/,Nicholas,38,1
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Follow-up,Kathe Kollwitz,Supplemental-7,Taktical (standard),http://www.kkrs-aldenhoven.de/kaethe-kollwitz/kaethe-kollwitz-museum/index.php,Nicholas,30,21
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Initial,Louise Bourgeois,Supplemental-7,Ontolo,http://maryannreilly.blogspot.com/2014/06/10-books-about-artists-for-teens.html,Nicholas,91,31
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Follow-up,Kathe Kollwitz,Supplemental-7,Taktical (standard),http://www.artanimalmag.com/anastasia-alexandrin/,Nicholas,21,17
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Initial,Louise Bourgeois,Supplemental-7,Ontolo,http://emorfes.com/2011/10/13/most-crazy-sculptures/,Nicholas,34,1
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Initial,Art Basel,Supplemental-6 (fairs),Primary,http://thecigarauthority.com/news-davidoff-announces-art-basel-hong-kong-2015/,Nicholas,32,11
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Initial,Louise Bourgeois,Supplemental-7,Ontolo,http://ashortspell.com/,Nicholas,15,20
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Initial,Louise Bourgeois,Supplemental-7,Ontolo,http://ashortspell.com/2015/05/26/so-last-century-%E2%94%82-laing-gallery-newcastle-upon-tyne-%E2%86%92-14-june-2015/,Nicholas,15,1
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Initial,Louise Bourgeois,Supplemental-7,Ontolo,http://ashortspell.com/about/,Nicholas,15,15
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Follow-up,Francisco Goya,Supplemental-7,Taktical (standard),http://www.christcreation.com/thechristchild.htm,Theo,12,1
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Initial,Robert Rauschenberg,Supplemental-1,Primary,http://thebobproject.com/Lists/Lists.html,Theo,17,22
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Follow-up,Francisco Goya,Supplemental-7,Taktical (standard),http://returntothe50s.weebly.com/were-you-born-today-30th-of-march.html,Theo,96,1
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Follow-up,Francisco Goya,Supplemental-7,Taktical (standard),http://www.matthewgraybosch.com/2014/03/17/dump-your-flaky-muse/,Theo,28,15
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Follow-up,Francisco Goya,Supplemental-7,Taktical (standard),http://www.eccesignum.org/blog/happy-new-year,Theo,26,10
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Follow-up,Francisco Goya,Supplemental-7,Taktical (standard),http://www.eccesignum.org/blog/halo-lies,Theo,26,10
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Follow-up,Josef Albers,Supplemental-7,Taktical (standard),http://chadjardine.net/blog/,Theo,11,16
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Initial,Edward Burtynsky,Supplemental-7,Primary,http://www.lukehallam.com.au/manufactured-landscapes/,Anthony,19,13
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Follow-up,David Hockney,Supplemental-7,Secondary,http://www.levineditorial.com/blog/2013/05/09/what-i-learned-from-david-hockney/,Anthony,13,15
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Initial,Edward Burtynsky,Supplemental-7,Primary,http://doktorsblog.de/tag/edward-burtynsky/,Anthony,44,18
Tue May 26 2015 00:00:00 GMT-0400 (EDT),Initial,Edward Burtynsky,Supplemental-7,Primary,http://earthjustice.org/blog/2009-october/hideous-beauty-oil,Anthony,76,
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Follow-up,Banksy,Supplemental-7,Taktical (standard),http://www.frameusa.com/blog/is-banksy-a-genius-or-a-jerk/,Nicholas,42,19
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Follow-up,Mario Testino,Supplemental-7,Taktical (standard),http://www.vintageandchicblog.com/2013/11/la-casa-de-mario-testino-en-hollywood.html,Nicholas,47,30
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Initial,Christopher Wool,Supplemental-7,Primary,http://www.petervanammel.com/?page_id=19,Rachel,20,18
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Initial,Christopher Wool,Supplemental-7,Primary,http://www.petervanammel.com/?page_id=19,Rachel,20,18
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Initial,Christopher Wool,Supplemental-7,Primary,http://www.petervanammel.com/?page_id=19,Rachel,20,18
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Initial,Christopher Wool,Supplemental-7,Primary,http://www.petervanammel.com/?page_id=19,Rachel,20,18
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://www.schmopera.com/gregs-first-thursday-at-the-ago/,Rachel,23,1
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Follow-up,Bridget Riley,Supplemental-7,Primary,http://www.buendiario.com/legendaria-artista-interviene-pasillos-de-un-hospital/,Rachel,28,1
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Initial,Art Basel,Supplemental-6 (fairs),Primary,http://bstreetshoes.com/blogs/news/18284651-art-basel-and-some-painters,Nicholas,16,18
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Initial,Louise Bourgeois,Supplemental-7,Ontolo,http://www.aerfeldt.com/2015/03/did-maria-ever-meet-louise-lassnig-and-bourgeois-on-the-body-beautiful-not/,Nicholas,19,1
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Initial,Louise Bourgeois,Supplemental-7,Ontolo,https://zacharyedelson.wordpress.com/2015/01/23/the-art-of-combat-the-fight-over-museums-and-cities/,Nicholas,97,28
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Initial,Louise Bourgeois,Supplemental-7,Ontolo,https://maverickmist.wordpress.com/,Nicholas,97,50
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Initial,Louise Bourgeois,Supplemental-7,Ontolo,https://maverickmist.wordpress.com/2014/02/21/the-spider-2/,Nicholas,97,1
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Initial,Louise Bourgeois,Supplemental-7,Ontolo,https://maverickmist.wordpress.com/2013/08/24/orange-skin-2/,Nicholas,97,1
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Follow-up,Henri De Toulouse Lautrec,Supplemental-7,Taktical (standard),http://www.pattywrites.com/pages.php?tabid=4&pageid=11&title=I+Love+Paris,Nicholas,18,16
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Initial,Louise Bourgeois,Supplemental-7,Ontolo,https://whatwouldoscardo.wordpress.com/2013/06/28/portraying-mayme/obit-bourgeois/,Nicholas,97,1
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Follow-up,Mario Testino,Supplemental-7,Taktical (standard),http://www.theapplecorner.net/2010/12/prince-william-engagement-pictures-with.html,Nicholas,10,1
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Follow-up,Mario Testino,Supplemental-7,Taktical (standard),http://www.ocarafashion.com/2015/05/06/mario-testino-lanca-livro-co/,Nicholas,24,1
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Follow-up,Henri De Toulouse Lautrec,Supplemental-7,Taktical (standard),http://www.jenniferlugris.com/blog/archives/08-2014,Nicholas,12,17
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Initial,Louise Bourgeois,Supplemental-7,Ontolo,https://cazbag.wordpress.com/2013/09/26/drawing-the-guggenheim-bilbao-our-rest-day/,Nicholas,97,1
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Follow-up,Bill Viola,Supplemental-7,Taktical (standard),http://videosdeautor.tv/index.php/blog-autores?post=38,Nicholas,18,14
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Follow-up,Mario Testino,Supplemental-7,Taktical (standard),http://brusworld.com/travel/2015/03/17/purer-glamour-mario-testino-in-your-face/,Nicholas,12,15
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Follow-up,Mario Testino,Supplemental-7,Taktical (standard),http://cocteldemente.com/mario-testino-fotografia-de-moda/,Nicholas,25,17
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Initial,Henry Moore,Supplemental-7,Taktical (standard),http://rodrigoorrantia.com/twelve/projects/the-private-universe/,Nicholas,17,1
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Initial,Kathe Kollwitz,Supplemental-7,Taktical (standard),http://ernaehrungsdenkwerkstatt.de/keller/kartei/nachhaltigkeit-sustainabilty.html,Nicholas,18,26
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Initial,Kathe Kollwitz,Supplemental-7,Taktical (standard),http://www.recknitzthal.de/link/,Nicholas,19,1
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Initial,Louise Bourgeois,Supplemental-7,Ontolo,http://artsaveslivesinternational.com/2015/04/26/slavka-jovanovic-my-art-creates-change-by-connecting-people-with-their-own-difficult-thoughts-and-experiences/,Nicholas,25,1
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Follow-up,Norman Rockwell,Supplemental-7,Taktical (standard),http://prospectlakepark.com/attractions.htm,Anthony,27,19
Wed May 27 2015 00:00:00 GMT-0400 (EDT),Initial,Henri De Toulouse Lautrec,Supplemental-7,Taktical (standard),http://www.inaudit.es/toulouse-lautrec/,Nicholas,17,13
Thu May 28 2015 00:00:00 GMT-0400 (EDT),Follow-up,Norman Rockwell,Supplemental-7,Taktical (standard),http://www.criteriondg.info/wordpress/articulos/unas-palabras-con-sergio-melero/,Nicholas,49,1
Thu May 28 2015 00:00:00 GMT-0400 (EDT),Follow-up,Mario Testino,Supplemental-7,Taktical (standard),http://news.gamme.com.tw/706125,Nicholas,42,19
Thu May 28 2015 00:00:00 GMT-0400 (EDT),Initial,Marcel Duchamp,Supplemental-7,Ontolo,http://timkastelle.org/blog/2015/04/efficiency-is-the-enemy-of-innovation/,Nicholas,45,30
Thu May 28 2015 00:00:00 GMT-0400 (EDT),Initial,Lee Ufan,Supplemental-7,Primary,http://mjdunjo.com/2011/10/02/%C2%BFarte-y-filosofia-una-espiral-ascendente/,Rachel,25,1
Thu May 28 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://www.kushfilms.com/sight-sound-magazine-film-of-the-week-an-oversimplification-of-her-beauty/,Rachel,29,20
Thu May 28 2015 00:00:00 GMT-0400 (EDT),Initial,Robert Frank,Supplemental-7,Primary,http://www.emilymcginleyart.com/,Rachel,15,20
Thu May 28 2015 00:00:00 GMT-0400 (EDT),Initial,Peter Beard,Supplemental-7,Primary,http://www.nigeriansreport.com/2010/01/above-magazine-beauty-will-save-world.html,Rachel,22,1
Thu May 28 2015 00:00:00 GMT-0400 (EDT),Follow-up,Norman Rockwell,Supplemental-7,Taktical (standard),http://fritzimages.com/blog/2011/beecher-cottage/9317/,Nicholas,16,1
Thu May 28 2015 00:00:00 GMT-0400 (EDT),Initial,Edward Burtynsky,Supplemental-7,Primary,http://www.ydiot.com/linky.htm,Anthony,25,14
Thu May 28 2015 00:00:00 GMT-0400 (EDT),Follow-up,Mario Testino,Supplemental-7,Taktical (standard),http://katiajeanpaul.com/jean-paul-gaultier/,Nicholas,15,15
Thu May 28 2015 00:00:00 GMT-0400 (EDT),Follow-up,Mario Testino,Supplemental-7,Taktical (standard),http://fashionwhipped.com/roberto-cavallis-exclusive-behind-the-scenes-sneak-peek/,Nicholas,16,1
Thu May 28 2015 00:00:00 GMT-0400 (EDT),Initial,Art Basel,Supplemental-6 (fairs),Primary,http://www.cherylrondeaucycles.com/2007/06/stage-6-winterthur-to-art-38-basel.html,Nicholas,13,1
Thu May 28 2015 00:00:00 GMT-0400 (EDT),Follow-up,David Hockney,Supplemental-7,Secondary,http://www.dintelo.es/david-hockney/,Anthony,28,11
Thu May 28 2015 00:00:00 GMT-0400 (EDT),Initial,Louise Bourgeois,Supplemental-7,Ontolo,https://catamongthepigeonspress.wordpress.com/2015/03/17/louise-bourgeois-works-on-paper-tate-modern-exhibitionn-april-2015/#more-3520,Nicholas,97,1
Thu May 28 2015 00:00:00 GMT-0400 (EDT),Initial,Art Basel,Supplemental-6 (fairs),Primary,https://www.swissglam.ch/event/art-basel-2015/,Nicholas,12,1
Thu May 28 2015 00:00:00 GMT-0400 (EDT),Initial,Marcel Duchamp,Supplemental-7,Ontolo,http://chessmaine.net/chessmaine/links/,Nicholas,23,18
Thu May 28 2015 00:00:00 GMT-0400 (EDT),Initial,Art Basel,Supplemental-6 (fairs),Primary,http://www.helengynell.com/wynwood-graffiti-2012.html,Nicholas,9,17
Thu May 28 2015 00:00:00 GMT-0400 (EDT),Initial,Marcel Duchamp,Supplemental-7,Ontolo,http://www.ludix.com/moriarty/apology.html,Nicholas,33,43
Thu May 28 2015 00:00:00 GMT-0400 (EDT),Initial,Art Basel,Supplemental-6 (fairs),Primary,http://www.markwitzlingart.com/links.html,Nicholas,16,11
Thu May 28 2015 00:00:00 GMT-0400 (EDT),Initial,Art Basel,Supplemental-6 (fairs),Primary,http://www.danielecosta.net/2015/01/art-basel-miami.html,Nicholas,18,15
Fri May 29 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://www.coloradocatalyst.com/newsfeed/radiant-child-jean-michel-basquiat,Rachel,15,1
Fri May 29 2015 00:00:00 GMT-0400 (EDT),Follow-up,Zaha Hadid,Supplemental-7,Taktical (standard),http://www.clubmilano.net/2014/08/histoire-deau/,Rachel,25,14
Fri May 29 2015 00:00:00 GMT-0400 (EDT),Initial,Kathe Kollwitz,Supplemental-7,Primary,http://www.liberaleren.no/2015/05/29/side-om-kathe-kollwitz-kunst/,Nicholas,32,1
Fri May 29 2015 00:00:00 GMT-0400 (EDT),Follow-up,Art Basel,Supplemental-6 (fairs),Primary,http://www.distanza.ch/artbasel-2011-e-troppo-avanti/,Nicholas,29,1
Fri May 29 2015 00:00:00 GMT-0400 (EDT),Follow-up,Art Basel,Supplemental-6 (fairs),Primary,http://www.erwindehaan.nl/,Nicholas,11,20
Fri May 29 2015 00:00:00 GMT-0400 (EDT),Follow-up,Art Basel,Supplemental-6 (fairs),Primary,http://erwindehaan.nl/?p=683,Nicholas,11,18
Fri May 29 2015 00:00:00 GMT-0400 (EDT),Follow-up,Art Basel,Supplemental-6 (fairs),Primary,http://erwindehaan.nl/?p=705,Nicholas,11,18
Sat May 30 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://www.artasunetelor.ro/Expresie.html,Rachel,28,1
Sat May 30 2015 00:00:00 GMT-0400 (EDT),Initial,Bridget Riley,Supplemental-7,Primary,http://www.tumbledupon.suckedslant.com/files/category-artists-.php,Rachel,26,25
Sat May 30 2015 00:00:00 GMT-0400 (EDT),Initial,Bridget Riley,Supplemental-7,Primary,http://www.tumbledupon.suckedslant.com/files/44b524c9831db5ae68f3e4f13012e5db-20.php,Rachel,26,18
Sat May 30 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://www.bradwalker.org/portfolio/basquiat-painting-2002,Rachel,22,1
Sun May 31 2015 00:00:00 GMT-0400 (EDT),Initial,Lee Ufan,Supplemental-7,Primary,http://nigelip.com/2014/06/30/2-weeks-in-paris-day-5/,Rachel,23,27
Sun May 31 2015 00:00:00 GMT-0400 (EDT),Follow-up,Zaha Hadid,Supplemental-7,Taktical (standard),http://middleeastmessenger.christina-schlegl.de/,Rachel,16,18
Sun May 31 2015 00:00:00 GMT-0400 (EDT),Follow-up,Zaha Hadid,Supplemental-7,Taktical (standard),http://www.rz-a.com/Links.html,Rachel,19,18
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Follow-up,Josef Albers,Supplemental-7,Taktical (standard),http://www.theghostlystore.com/products/michael-cina-sound-motion-series-2-set-of-4,Theo,58,26
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Follow-up,Wim Delvoye,Supplemental-7,Taktical (standard),http://www.cnc-club.com/forum/viewtopic.php?f=38&t=1742&start=400,Rachel,16,1
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Follow-up,Zaha Hadid,Supplemental-7,Taktical (standard),http://www.luxisto.ru/superyachti-bydyshego/,Rachel,17,17
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Follow-up,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://poorstuart.com/best-selling-fine-artists-of-2014/,Rachel,12,1
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Initial,Matthew Barney,Supplemental-7,Taktical (standard),http://matthias-mader.de/film/gerade-gesehen-drawing-restraint-9/,Rachel,32,11
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Initial,Bridget Riley,Supplemental-7,Primary,http://www.tumbledupon.suckedslant.com/files/category-artists-.php,Rachel,26,25
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Follow-up,Man Ray,Supplemental-1,Primary,http://www.nomadink.com/index.php?/academic/GOTMERZmakingmerz/,Theo,31,18
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Initial,Eugene Delacroix,Supplemental-7,Taktical (standard),http://www.griekeneindhoven.nl/index.php/columns-nieuws/columns-nieuws/197-beknopte-griekse-geschiedenis-de-twintigste-eeuw,Theo,16,1
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Follow-up,Eugene Delacroix,Supplemental-7,Primary,http://antikclub.ru/news/o_vystavkakh_dekabrja_idushhikh_v_muzejakh_mira/2011-12-12-3568,Theo,29,1
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Initial,Eugene Delacroix,Supplemental-7,Taktical (standard),http://www.italianiaparigi.com/en/cultura/museo_delacroix.htm,Theo,24,12
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Initial,Eugene Delacroix,Supplemental-7,Taktical (standard),http://arslonga-vitabrevis.fr/comparaison-neoclassicisme-romantisme/,Theo,13,17
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Initial,Eugene Delacroix,Supplemental-7,Taktical (standard),http://headandheartcafe.com/the-louvre-and-other-great-museums-in-paris/,Theo,26,30
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Follow-up,Martin Parr,Supplemental-1,Taktical (standard),http://transmission.satellitepress.org/VOLUME/001/ISSUE/002/photoessays/belongingtophotography/,Theo,28,1
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Follow-up,Francisco Goya,Supplemental-7,Primary,http://landrewcooper.com/macabremuseum/,Theo,22,1
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Follow-up,Francisco Goya,Supplemental-7,Primary,http://landrewcooper.com/macabremuseum/,Theo,22,1
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Follow-up,Francisco Goya,Supplemental-7,Primary,http://landrewcooper.com/macabremuseum/,Theo,22,1
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Follow-up,Georges Seurat,Supplemental-7,Taktical (standard),http://mnbeeractivists.com/newsfeed/active-tasting,Theo,34,1
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Follow-up,Annie Leibovitz,Supplemental-7,Taktical (standard),http://www.soschmeckt.com/2014/02/15/taschen-presents-annie-leibovitz-with-her-own-sumo-sized-book/,Theo,23,14
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Initial,Wayne White,Supplemental-7,Taktical (standard),http://www.shakingray.com/links.shtml,Theo,28,22
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Follow-up,Francisco Goya,Supplemental-7,Taktical (standard),http://tyra-rex.com/Asylum/asylum.html,Theo,15,17
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Initial,Marina Abramovic,Supplemental-7,Secondary,http://steadfastbrandclothing.com/blog/?p=4292,Theo,21,1
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Initial,Eugene Delacroix,Supplemental-7,Taktical (standard),http://www.sexy-conso.com/evenements/expositions/expo-paris-lhommage-a-delacroix-21318739/,Theo,23,1
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Initial,Eugene Delacroix,Supplemental-7,Taktical (standard),http://www.culture-tops.fr/critique-evenement/expos/delacroix-en-heritage#.VW3zRZPBzGc,Theo,18,1
